# Created by Octave 3.2.4, Sat Jan 22 23:38:08 2011 CET <bigpet@bigpet-VirtualBox>
# name: u
# type: matrix
# rows: 3059
# columns: 45
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -77.92326718144933 -75.37953312289277
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -79.63430744010212 -76.99438523335986
 -58.04141747597184 -56.3832952951003 -56.32183602981216 -56.78694939706481 -58.40195824060784 -64.6203232498813 -68.75631984333394 -59.86917235339039 -55.39220417592639 -53.1134862267449 -52.13132290215864 -45.69621874116148 -38.84723492916179 -34.38018504915344 -32.2475172987815 -32.47300274655247 -35.35127871667748 -41.76629513384086 -51.00503460136619 -49.97490101051338 -51.54953452764054 -52.03357712701379 -49.4826089741992 -45.17511839395642 -39.86919772710898 -35.90708105887736 -33.65924286794876 -32.99374825433965 -33.78507819120691 -35.9275241495738 -39.13490107669985 -43.02789330822253 -48.5488439038087 -46.63714976735739 -44.35931257677021 -35.4873894379645 -26.1635593517959 -20.79514684379742 -18.09949597435864 -17.45985590395125 -18.52639145595383 -21.06735109446193 -25.02487798251826 -30.73542743605796 -39.31217984088863
 -67.28561431678428 -60.86737730955533 -59.41858067080774 -59.55537426362554 -58.88419800879103 -60.04674948192669 -65.1931626503775 -71.6266023932904 -64.70204005661552 -59.22855244654532 -63.95617499890577 -53.66007143085109 -43.02784281192292 -37.72536025263567 -35.52381577533762 -36.14347922442808 -39.9785339919678 -48.60238696369373 -73.39537198230171 -63.04677748303238 -64.85369324746854 -65.6803076680056 -65.12215875400086 -64.86291821489726 -59.71019153304474 -51.8803754817334 -43.03599254914954 -37.80398519989089 -35.52775208511251 -36.14670657189875 -40.04566095887223 -48.24839375758415 -55.52540487860246 -52.48916264966019 -50.5506714413013 -47.67668150535906 -34.82827338427669 -27.93900228378801 -23.09650021471484 -19.94567157727434 -18.98583020031267 -20.54969974531349 -24.91830185684877 -32.47002016810055 -44.05665794888863
 -60.75433446480905 -59.84549916244495 -59.35048660585156 -59.27187040706531 -60.20455210412835 -60.64442164069949 -57.06183090081373 -53.4550997416763 -50.5782729311997 -47.18190064575652 -43.536508553796 -40.74067822707174 -39.44949750810401 -39.97303834024136 -42.4810823915406 -46.86513382218662 -51.49996630469396 -53.72778019427831 -55.36284815185654 -57.36721604950685 -58.74210359100584 -58.50770495494245 -56.41800687210943 -54.5887827548441 -52.98272874406649 -50.32635710875654 -48.04084726517203 -44.70509377438569 -39.4032865600236 -35.28777455051265 -33.18278496422491 -33.0455222592473 -34.98141554096162 -39.0481697461753 -42.08528051517676 -40.92718622820607 -31.70375319459318 -24.17325381950441 -19.90328865262432 -18.11505124641572 -18.30184154030657 -20.00270496442069 -22.88485245774376 -27.35389053033768 -35.06368820730069
 -74.56578162269999 -73.8952498119326 -71.49992031799253 -68.45234493180349 -66.60990345319807 -65.49984422152808 -61.8707523001212 -56.79186936631116 -52.70557344244661 -49.87408283769302 -48.17616831547955 -47.48469084682731 -47.64305332094361 -48.53301835688393 -50.21287884784645 -52.84488918339022 -56.2761666068727 -59.58787821077489 -62.45920448016832 -65.79541658691699 -66.77196509565542 -63.45992916277969 -61.40351944534837 -61.72835296680639 -62.50390846621309 -60.63953967476684 -56.81877318092175 -52.70883040036058 -49.86624625821568 -46.79346533423481 -42.69281278951276 -39.49575841419933 -37.80160658165119 -37.18887737529963 -37.72198972166593 -40.12384732020344 -34.53938494768943 -27.31970848081616 -23.44305556528393 -22.0234071064855 -22.35904365016839 -23.8046961486239 -26.25387101183523 -30.59665175085626 -38.65858821337842
 -80 -80 -75.15569864468361 -72.03955343966827 -72.46850364552506 -78.01164973297371 -79.01727983452201 -70.17231845039562 -66.56550656632137 -63.96032885046626 -62.05894242988624 -62.08728720615366 -65.01994411107287 -71.43139550338547 -73.7497302155507 -78.56747845964966 -74.66736856460912 -66.13019602199765 -64.71631989469851 -68.2483268171532 -77.43049189777102 -75.65592649816027 -80 -70.74378171758367 -65.857593209847 -67.21497881662677 -73.34504950537362 -80 -67.6924424414637 -62.60684430729867 -61.03271928414476 -54.25221259080887 -48.952840271173 -46.57378189249361 -47.20377061697658 -51.28751331246806 -55.67115806503431 -45.25847357034968 -33.59232523869126 -26.95071923149847 -23.53753361767094 -22.72222242163839 -24.36448560182749 -28.73620190114526 -36.93763458265271
 -78.22105650434702 -75.62550447700914 -73.92324840059707 -72.06349754604121 -70.08369686878409 -68.91514863647869 -69.6619074625949 -72.76300008598898 -69.15638891675256 -63.95014505804505 -62.00098702567907 -62.85320379110868 -66.28922783991025 -70.42186102224697 -71.00522267121512 -72.8271238967191 -80 -76.02624400243967 -71.03681895551813 -70.04777204904813 -70.64331432574957 -71.44837578290569 -72.68671759273101 -75.18423410007328 -77.36463316065996 -74.59563046151766 -71.42776201364552 -69.90876429022953 -69.67789051697126 -70.18987726249935 -71.06924049841412 -72.79681944467299 -73.92881572005798 -70.36586231768504 -69.82554090538586 -79.91869545387998 -69.76193451548667 -59.72454976860932 -50.9292930274177 -44.66880323481924 -41.17208153515861 -40.17661780017397 -41.57367286893891 -45.41264813001767 -51.72865206154529
 -72.45322324920369 -75.59788836845152 -76.63973732683036 -78.5848791033462 -79.49295397724669 -71.83803772298222 -67.91623345303465 -67.53620036806927 -70.6759059546946 -71.74190285885992 -67.1860782117359 -65.75478208383939 -67.72717863755176 -73.9681706781879 -74.88015900511479 -67.03904411921349 -62.94476407125123 -61.61497837665371 -62.660897310212 -64.96788209900653 -66.64852862486492 -69.54200388907634 -76.46844355711922 -71.20868924705755 -67.51050713861305 -66.60368645933244 -66.22168348600803 -66.33271107228936 -68.29012318408506 -72.89676038790699 -75.08306285405503 -73.73316279142139 -76.60444939659455 -80 -80 -75.17723212549919 -65.54439548586913 -60.59383163104205 -58.43897521158543 -58.52710206013089 -60.78479813091189 -65.33805505589667 -70.43561348099989 -70.36689246077111 -69.50182935599702
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -77.83975883488198 -73.4799625583283 -69.36506620544142 -67.10598886905149 -67.18624004859264 -69.60102711072287 -73.36419275749445 -75.60421732561034 -73.78958163490307 -70.52569159762611
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -78.36279801261934 -80
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -78.54897227043756 -74.47919621019668 -71.91545316099106
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -79.71805379338774 -75.24901627531507
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -75.77092408985951
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -75.76337620707771 -71.36582159932505
 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -80 -79.17092352679681 -72.78931608304657 -69.26955275743833
 -47.31367391731818 -46.50479713734504 -43.99279652511844 -43.90601222345908 -44.40451273462956 -43.34522108523369 -41.502226419914 -40.17055655599289 -38.44533855414458 -36.43382759263616 -36.02897751725413 -38.57513424302515 -47.38474960038154 -48.57331520021468 -41.9542309421885 -40.9195934539654 -38.57985882667836 -35.56736366406209 -34.66546983290068 -35.13266538892506 -34.64758118583244 -33.04157635395245 -31.22305806433379 -29.71667460043836 -28.91958875167179 -29.05267741956964 -30.3032087988732 -32.88419136345044 -35.39447891347167 -31.18703221313911 -27.23767046670584 -26.21786704717172 -28.07507350671039 -32.10242693344395 -33.97072662022252 -35.1099395593484 -41.37569526078195 -45.24077362618091 -32.03775466524176 -26.63889205534069 -28.22124033868299 -24.91045074285249 -13.00289338061493 -7.824031366760684 -6.000000000000001
 -52.22419932615792 -39.17766843010584 -32.96221127699143 -30.40101236293886 -30.5493702750037 -33.44385199541207 -40.38626705449931 -40.66021640999075 -32.84084941295777 -28.81003421710142 -27.13254585647911 -27.68525779663747 -30.79503533217289 -36.40994570408559 -36.43526020747629 -33.30660183085446 -32.51424213604699 -34.17317452131262 -38.95551631094132 -43.51288906965792 -37.71402471354978 -33.64558280800135 -31.62438260244385 -30.22061043089163 -28.61639827726137 -28.43490574649765 -31.61454105291887 -39.59483721043505 -32.09766759150608 -27.18682601293115 -24.84050935312319 -24.16052728916485 -25.21687683666983 -28.24813727884793 -33.55209359870716 -40.050210108193 -37.82940295214903 -34.30279995517657 -29.95475116308855 -26.16617232691154 -26.63173196589734 -40.20089670339296 -16.77687018319272 -9.168136172085005 -6.000000000000001
 -42.40291737800226 -44.4234125109576 -34.83865270730158 -29.54071026455206 -28.01529238390643 -30.07531723571155 -36.56812874130721 -46.20098674247018 -43.73424262104859 -30.70389136474915 -26.11894252807259 -25.54856880418216 -28.47001979213754 -38.58237860150977 -33.62408356867698 -25.23634282803648 -22.50141436615239 -23.15037939824412 -26.75627656582344 -31.47130328203859 -32.08226064950879 -30.20453435546432 -31.14994449555773 -41.99108544497237 -33.80279027891977 -29.43533037857595 -30.71046004441586 -33.75299923383837 -31.51060170482683 -26.36257685146504 -23.28913723287224 -23.03543425225813 -25.71275723934361 -32.07193903349216 -46.19599622256828 -35.87452933707037 -32.4535642951034 -33.62702177747042 -34.06703614622155 -28.64413685265256 -26.59826721938742 -27.68017177529607 -25.18732801848002 -21.62521812454617 -20.89704482997875
 -32.16990910341092 -32.75328327745838 -33.29234022105041 -32.84975683018616 -32.36576382925341 -32.91077716371219 -34.94869478412611 -37.34503133903025 -39.60275678925795 -39.83593940921646 -36.88141323551682 -38.40007206251902 -35.37644697765819 -30.19594466356362 -29.14326325704653 -30.51387029274275 -32.20025282016477 -35.67726744644672 -37.37454900229267 -29.65587540981844 -25.90356204094071 -24.77222137814958 -26.04406204336223 -30.95064729546088 -34.83827878619754 -29.91414122640558 -30.66797958649237 -38.20527335483851 -43.5427881552516 -44.58749226667051 -29.90946074153055 -24.59841038355108 -23.25868149665354 -24.40075135462597 -27.84261120776139 -29.98044940347803 -24.33015528397778 -21.68530738972093 -22.38731736290943 -25.96453136127427 -28.35375674773504 -22.28299486434197 -18.05097119431041 -17.03416084307229 -19.52552482453298
 -30.35177004156707 -28.55500939347272 -26.08712045294581 -24.7510797054872 -25.35056135830346 -28.66000733515686 -36.39043859680035 -33.46698972167743 -28.99387652897997 -28.9189663131992 -34.2133699114794 -39.89089065308327 -29.41935185654762 -27.5470070494355 -29.64918129654576 -27.87059042196995 -22.45217664060186 -19.68003024135561 -19.17073675063086 -20.41962760025397 -22.76255693964718 -24.65732953155029 -25.02322921660494 -25.75360400615544 -28.55573314836964 -34.37010162828645 -49.37586186708481 -35.74121194734439 -31.78572889611578 -26.6332454462431 -20.30317820142648 -16.31387070877197 -14.46600615821374 -14.41250597954141 -15.87184454785007 -18.38038698482572 -21.32182875422892 -24.49231621320355 -27.57068562595645 -24.3346814092219 -19.41700246173548 -17.55644854841539 -19.63636862770657 -28.26967796578494 -21.09289395224607
 -29.20925205249662 -29.94096573809915 -29.48337362127072 -28.3930188841302 -28.23444396521382 -30.83870975537983 -35.54086253083315 -30.78336980642798 -33.40886560965296 -36.58127221879749 -25.81964706545592 -25.49287526731152 -35.78496613706577 -26.44639411323815 -21.05598567198399 -19.95370346108304 -20.69927227022224 -21.93187161269214 -22.97266068217085 -24.57211110271483 -28.66982274291452 -38.41946281421318 -33.05346703466836 -31.79347803830199 -37.18539949371765 -34.77477146375345 -29.5053677541889 -24.97206066967515 -20.62908599637527 -17.83918790361981 -16.98609156733276 -18.16768172853386 -20.58634899566174 -21.32773855637185 -21.42239562118452 -23.69912398567777 -28.01225807495006 -27.83458856303292 -24.09087233916995 -21.48347886255708 -20.22599596695986 -18.93398870105869 -17.11638327270347 -16.62115771673936 -18.39526301311082
 -29.98837511251294 -28.44318306614821 -32.64119791107342 -39.89416241606634 -28.68216142072691 -26.93189724807709 -27.56439511777062 -27.81284259876369 -30.62540572419917 -39.97190300809964 -30.09893904951845 -27.67383882428835 -30.42050538366013 -38.79390704995476 -34.91736866232748 -26.58073443138681 -23.12176568298789 -23.4227218191208 -26.78903501533673 -26.51606038471634 -23.65953742452596 -23.45655817532418 -25.2957121649789 -25.55865168844562 -24.79280472266291 -27.705192351389 -34.1310367925385 -28.0617370790743 -23.22804871050248 -19.44279187103127 -17.93930687762827 -19.39798037103827 -24.56874598067353 -38.59413432466267 -29.18435576476936 -24.32617291616751 -24.672821161003 -28.47941977879616 -24.33625606011029 -21.99400365935091 -24.95715087932081 -39.11041954506084 -30.42818482162556 -27.54094636298977 -28.21842042865913
 -35.51178841213874 -31.58894504505361 -31.23272651320605 -33.42096852033267 -34.67064303119889 -34.40266426593555 -38.2561702377501 -38.19110764808664 -27.72762389403545 -22.66432249622344 -20.14091753033658 -19.36052688943771 -20.08640760260433 -22.17893311752837 -24.54313055344286 -24.01693813878533 -22.10144851453595 -21.52025485755661 -22.72615323826756 -25.98496209399468 -32.57940845143308 -44.28315681556214 -33.03933418295375 -27.67087386844506 -24.62831442706769 -23.54724869608542 -24.74421392402935 -30.04501920876982 -45.17279165220217 -28.4022203209856 -25.41952570911647 -25.99141281387696 -29.30392720023232 -33.69678011639737 -28.621813324711 -23.8363126956054 -21.31964085922159 -20.17408193117328 -19.64608965395238 -19.2281768049334 -18.74173727130438 -18.23635925656422 -17.97635457651095 -18.20545892731312 -18.77344088708126
 -35.35146141563216 -36.39606091040545 -35.93409515797249 -36.46444156595068 -37.26444416978654 -36.52619670765007 -35.41827236165657 -36.65670205504198 -33.33761969766694 -29.10209717293716 -27.86621825901489 -28.57841868963551 -30.51103274966292 -37.82176823193893 -33.04969327669925 -23.97510513344812 -21.1530334641873 -21.96629478552864 -25.72329061867045 -29.44717058089172 -28.47690192771484 -25.6827651251972 -23.83322619023669 -22.5913564635138 -21.56995754325084 -21.86956066647813 -23.98519703416513 -27.85288711435399 -35.07763648516404 -35.89184098835838 -31.64390760927022 -32.82983073070919 -33.36273918650055 -31.45235420935183 -31.98685974059629 -27.08327319040802 -21.6081359343489 -19.01280626857967 -18.74324363774962 -20.00404160954001 -20.78529994992057 -20.44356642921879 -21.28372714949058 -24.09742708935984 -26.20978543600055
 -41.60145768778673 -40.73827067363447 -41.32326382380737 -42.6698776855028 -43.50797758269623 -42.53298641748706 -40.14432743470483 -39.73125151979227 -40.94858917049909 -38.45244315368368 -36.3667331543065 -37.53931338291472 -38.69041277980133 -34.98333512228078 -34.55540900179855 -39.73324923839459 -36.19143284312887 -31.5472945070752 -31.23826366812221 -33.57601766169375 -34.53132065289474 -32.59538522330751 -33.68821968711141 -42.61843811610227 -38.35339035777607 -35.12976581256788 -39.42004866735291 -40.15241594947565 -34.14611913701388 -33.61114241467686 -40.02933789545498 -34.187922593532 -28.34801272477676 -27.11694536490498 -28.78824975954319 -32.4984447070972 -35.35492443375507 -40.39859283609799 -37.91301697781884 -26.07159908824741 -20.61999892160622 -17.48568321054728 -15.8579485125712 -15.8570257884094 -17.80211917065391
 -39.16220649220202 -39.03966901375929 -35.4829804560672 -33.57449344134149 -36.35613739143725 -55.23866542995131 -36.53107985836789 -33.48272590942858 -32.00393951119959 -28.33531289784897 -27.58111000734487 -31.53195536133045 -40.51673948683985 -40.18488087042903 -38.11972486303532 -32.5935806638015 -31.31788640579421 -34.88952780990977 -44.77924336275733 -55.43987487057628 -39.77818443472162 -33.66707041496947 -31.46788830044709 -28.31108938553957 -26.92486738241452 -29.46916597092866 -39.27585531799133 -46.7821374636882 -44.97955973911709 -31.0238117936882 -26.79361224941554 -28.61137716637938 -40.35977783166017 -32.63529984705554 -33.12395885306831 -38.39083586914646 -25.64927867219852 -21.75574299710325 -21.02233993905147 -22.03355928410442 -22.01115110722256 -18.51848687242677 -15.42289583960894 -13.9709858082167 -13.6988980432735
 -38.50777748111713 -36.07448895448449 -35.13035065186519 -36.17892061728314 -39.05496473939028 -42.87943439853855 -42.86775555075467 -37.48943720617156 -33.34050364512503 -31.2421543128889 -30.80946930331487 -31.62993078584779 -34.05096327670152 -40.90690220548136 -34.8747800159071 -27.98587841014525 -25.43229152663283 -25.9580899414588 -30.00631729433046 -40.98641842809344 -37.54189434997885 -33.83526426686093 -32.39222475135247 -31.13279592000914 -31.53018495265822 -33.95103619619214 -35.66270072268523 -34.3554112597368 -32.77324228391902 -31.42277890017975 -30.82937752170256 -31.58515823200997 -32.65959264303757 -32.43646155138836 -33.00278772388074 -31.35874298582661 -26.72471345909533 -24.62705731895056 -24.73305101367669 -25.09878438291641 -26.01932151119615 -28.89041137427282 -30.83356199024829 -35.09358556532226 -39.82885383142906
 -45.90360829776598 -48.46485853133839 -42.37402009733479 -42.38367377551572 -47.68392381836733 -55.70517503392136 -51.64006873296273 -51.400737987795 -48.12248572396122 -41.36845667710882 -36.81598623042445 -35.73209386043325 -38.66729851155623 -48.72164948406424 -55.71218450223486 -59.52479104899126 -48.94864801179412 -41.87428957465034 -40.22262421806954 -41.26761774824242 -38.58430709773752 -33.51226687038857 -30.15723861003121 -28.1838209441085 -27.56481192266275 -28.92413956976305 -33.53262119467257 -43.72624630479113 -48.39163118483208 -37.57816199485798 -30.07732376739842 -27.6182015792114 -28.11515422242443 -29.24125640449596 -28.49200851028908 -26.95608994995588 -26.83873912273953 -29.76733888446814 -40.69333273281064 -33.18601428712063 -27.36923464781383 -24.05020767114152 -14.06069755036958 -6.797570650468555 -6.000000000000001
 -42.91333300930957 -50.00240573955335 -43.87458718131949 -37.92905093085748 -38.13633562046515 -44.68813393049101 -39.38940201573189 -35.44445448757387 -38.07960951062212 -49.21216678439581 -35.08363541417204 -32.25681173356369 -33.97164770860105 -38.82969687896779 -37.26222858657562 -32.06775230020665 -29.02277544724112 -28.2814313716746 -30.03813332080539 -35.23219035946924 -36.84661596527843 -30.74905692716939 -28.54597392648046 -28.54445793050479 -28.46680468164257 -27.99149651169886 -28.95919598221032 -32.50876692113633 -36.3701500717099 -32.16658916922462 -29.43454005135363 -29.61880407456064 -32.84215004123644 -37.12832130164921 -33.50315417928945 -30.37757321683551 -28.41686230274055 -26.64640748490753 -25.64953424556286 -26.85330122944762 -28.28333839582102 -23.09914569303251 -16.69668848686862 -13.8195535106231 -15.29434218845995
 -34.64964021186723 -30.80521552842079 -28.02322987710497 -27.33165143846641 -28.64933006526834 -31.71284514815019 -38.14237870118026 -44.19355274847067 -46.60165710014125 -36.64050812852869 -28.39785062483845 -26.02469590966781 -27.54287013463247 -35.20404302845253 -32.75235088943526 -23.28081551501887 -19.72554627844491 -19.5141265334379 -22.34517789037577 -27.95385744470568 -32.67078666419572 -30.51649380001231 -28.71083116340562 -32.06929543735338 -35.06135455970971 -29.04396480285518 -29.23596745798979 -34.42546520105182 -36.62797939255258 -31.05922558892883 -27.60649428995944 -27.33104689312441 -30.6571130993197 -36.37105960417643 -37.36149032667321 -33.00938751770947 -27.96471583131703 -25.10547595572628 -23.38301878066205 -22.52797534517822 -23.58532851604948 -28.42016531746414 -35.47876429985521 -28.39026531718249 -27.18602788608563
